x,y,z,c
14.134074,17.865461,30.543526,0.9422355
14.507213,17.327303,32.25415,0.94248563
14.789222,16.536873,33.90775,0.9427357
14.963986,15.497793,35.449215,0.9429858
15.017367,14.228116,36.82299,0.9432358
14.938442,12.760854,37.977734,0.94348586
14.720683,11.142727,38.871265,0.94373596
14.362888,9.430975,39.474983,0.943986
13.869697,7.6885266,39.77688,0.94423604
13.251579,5.978224,39.782536,0.94448614
12.524244,4.3570695,39.513878,0.9447362
11.707526,2.8714724,39.005867,0.9449862
10.823921,1.5542431,38.301888,0.9452363
9.896954,0.42363244,37.448734,0.94548637
8.949621,-0.51574063,36.492027,0.9457364
8.003085,-1.2705876,35.47275,0.9459865
7.075718,-1.8559321,34.425125,0.94623655
6.182553,-2.2919965,33.3758,0.9464866
5.335098,-2.6014383,32.344074,0.9467367
4.5414443,-2.8071845,31.342777,0.94698673
3.8065815,-2.930923,30.379482,0.94723684
3.1328309,-2.9921906,29.457794,0.9474869
2.5203288,-3.007939,28.578514,0.9477369
1.967502,-2.99244,27.74061,0.947987
1.4715078,-2.9574122,26.941984,0.94823706
1.0286158,-2.912269,26.180012,0.9484871
0.6345273,-2.864426,25.451923,0.9487372
0.284632,-2.8196135,24.75503,0.94898725
-0.025792532,-2.782181,24.08687,0.9492373
-0.3014314,-2.7553685,23.44527,0.9494874
-0.5468251,-2.7415442,22.82837,0.9497374
-0.766297,-2.7424085,22.234604,0.9499875
-0.96390814,-2.7591646,21.662697,0.9502376
-1.1434338,-2.7926586,21.11162,0.9504876
-1.3083563,-2.843496,20.580576,0.95073766
-1.4618702,-2.9121337,20.068964,0.95098776
-1.6068966,-2.9989538,19.576363,0.9512378
-1.7461023,-3.1043234,19.102516,0.9514879
-1.8819244,-3.2286394,18.647322,0.95173794
-2.0165958,-3.3723633,18.21082,0.951988
-2.1521726,-3.536048,17.793205,0.9522381
-2.2905602,-3.7203553,17.394821,0.9524881
-2.4335396,-3.9260697,17.016176,0.95273817
-2.5827928,-4.1541047,16.657953,0.95298827
-2.739924,-4.405505,16.321033,0.9532383
-2.906482,-4.681445,16.006514,0.95348835
-3.0839782,-4.983219,15.715738,0.95373845
-3.2739024,-5.3122306,15.450334,0.9539885
-3.4777353,-5.6699724,15.212242,0.95423853
-3.696959,-6.0579967,15.003769,0.95448864
-3.9330628,-6.4778824,14.82763,0.9547387
-4.187545,-6.931181,14.687006,0.9549887
-4.4619083,-7.419357,14.585598,0.9552388
-4.757653,-7.9437017,14.527694,0.95548886
-5.076258,-8.50523,14.518223,0.95573896
-5.419155,-9.1045475,14.562818,0.955989
-5.7876945,-9.741684,14.667865,0.95623904
-6.1830935,-10.415891,14.840541,0.95648915
-6.6063733,-11.125393,15.088818,0.9567392
-7.058275,-11.8671,15.421434,0.9569892
-7.5391574,-12.636259,15.847808,0.95723933
-8.048867,-13.426069,16.377867,0.9574894
-8.586588,-14.227259,17.02177,0.9577394
-9.150655,-15.027641,17.789494,0.9579895
-9.738354,-15.811693,18.690235,0.95823956
-10.345688,-16.560194,19.731627,0.9584896
-10.967138,-17.250011,20.918716,0.9587397
-11.595426,-17.854126,22.252716,0.95898974
-12.221295,-18.342007,23.729572,0.9592398
-12.833366,-18.680489,25.338415,0.9594899
-13.418079,-18.835255,27.060059,0.9597399
-13.959797,-18.773024,28.865788,0.95999
-14.441119,-18.464432,30.71671,0.96024007
-14.843451,-17.887465,32.564068,0.9604901
-15.147852,-17.031124,34.350807,0.9607402
-15.336179,-15.898803,36.014637,0.96099025
-15.392442,-14.510675,37.492516,0.9612403
-15.304265,-12.904439,38.72626,0.9614904
-15.064282,-11.133819,39.66849,0.96174043
-14.671236,-9.264707,40.287895,0.9619905
-14.130583,-7.369273,40.572796,0.9622406
-13.454452,-5.518971,40.532177,0.9624906
-12.660904,-3.7776453,40.193867,0.96274066
-11.772578,-2.1960151,39.600315,0.96299076
-10.814921,-0.80839884,38.802834,0.9632408
-9.814269,0.36800313,37.85552,0.96349084
-8.796042,1.3315703,36.80992,0.96374094
-7.783281,2.093179,35.711197,0.963991
-6.7956347,2.6724315,34.59598,0.9642411
-5.8488283,3.093946,33.491814,0.9644911
-4.9545507,3.3842132,32.41774,0.9647412
-4.1206746,3.5692503,31.385593,0.9649913
-3.351682,3.673067,30.401567,0.9652413
-2.649207,3.7168293,29.467749,0.96549135
-2.0126035,3.7185447,28.583475,0.96574146
-1.4394886,3.6931024,27.74641,0.9659915
-0.92622954,3.652521,26.953344,0.96624154
-0.4683545,3.6063013,26.200758,0.96649164
-0.060888916,3.5618114,25.48518,0.9667417
0.3013811,3.524662,24.803408,0.9669917
0.6237092,3.4990494,24.152605,0.9672418
0.9112432,3.4880555,23.53036,0.96749187
1.1689245,3.493904,22.934668,0.9677419
1.4014224,3.5181751,22.363918,0.967992
1.6130977,3.5619786,21.81685,0.96824205
1.8079858,3.626099,21.292526,0.96849215
1.9897971,3.7111082,20.790285,0.9687422
2.1619282,3.8174558,20.309721,0.96899223
2.327481,3.9455395,19.85066,0.96924233
2.489287,4.0957584,19.413141,0.9694924
2.649934,4.2685523,18.997412,0.9697424
2.8117957,4.4644294,18.603928,0.9699925
2.9770591,4.683984,18.233355,0.97024256
3.1477516,4.9279027,17.886576,0.9704926
3.3257668,5.196969,17.564718,0.9707427
3.512887,5.4920526,17.269165,0.97099274
3.7108035,5.814094,17.001583,0.9712428
3.9211326,6.1640825,16.763958,0.9714929
4.1454277,6.543022,16.55862,0.9717429
4.385187,6.9518857,16.388294,0.97199297
4.641857,7.391562,16.256126,0.9722431
4.916827,7.86278,16.165735,0.9724931
5.211423,8.366023,16.121248,0.9727432
5.5268826,8.901415,16.127337,0.97299325
5.864336,9.468589,16.189245,0.9732433
6.224761,10.066525,16.312801,0.9734934
6.6089377,10.69336,16.504412,0.97374344
7.0173798,11.346163,16.771011,0.9739935
7.4502583,12.020681,17.119987,0.9742436
7.9073005,12.711064,17.559027,0.9744936
8.387677,13.409553,18.095888,0.97474366
8.889864,14.106182,18.738081,0.97499377
9.411496,14.788492,19.492418,0.9752438
9.949196,15.441298,20.364439,0.97549385
10.498406,16.046562,21.357672,0.97574395
11.053222,16.583435,22.472767,0.975994
11.606243,17.028538,23.706497,0.97624403
12.148473,17.356567,25.050697,0.97649413
12.669282,17.541296,26.491238,0.9767442
13.156484,17.557032,28.00716,0.9769943
13.596539,17.38052,29.57019,0.9772443
13.9749365,16.993223,31.144802,0.97749436
14.276765,16.383808,32.689064,0.97774446
14.48747,15.550522,34.156433,0.9779945
14.593775,14.503105,35.498474,0.97824454
14.584707,13.263764,36.6684,0.97849464
14.452613,11.866866,37.625057,0.9787447
14.194038,10.357125,38.336792,0.9789947
13.810348,8.7863455,38.784573,0.9792448
13.307947,7.209095,38.96374,0.97949487
12.698062,5.677955,38.88409,0.9797449
11.996051,4.239107,38.568172,0.979995
11.220357,2.9289525,38.048214,0.98024505
10.391216,1.7722175,37.362232,0.9804951
9.529317,0.7816454,36.550064,0.9807452
8.65455,-0.040933527,35.64988,0.98099524
7.7850013,-0.70258677,34.695675,0.98124534
6.936242,-1.2168192,33.71576,0.9814954
6.120936,-1.6011099,32.73227,0.9817454
5.3487315,-1.874758,31.761408,0.9819955
4.626383,-2.057198,30.814161,0.98224556
3.9580245,-2.1668198,29.897276,0.9824956
3.34554,-2.2202463,29.014252,0.9827457
2.7889614,-2.231976,28.16626,0.98299575
2.2868676,-2.2142932,27.35291,0.9832458
1.8367516,-2.1773522,26.57286,0.9834959
1.4353412,-2.1293657,25.824259,0.98374593
1.0788705,-2.0768428,25.10505,0.983996
0.7632992,-2.0248415,24.413174,0.9842461
0.48448515,-1.9772148,23.7467,0.9844961
0.23831515,-1.9368361,23.103876,0.98474616
0.020800026,-1.9057995,22.483156,0.98499626
-0.17185993,-1.885594,21.88321,0.9852463
-0.34323335,-1.8772504,21.302898,0.9854964
-0.49663505,-1.8814646,20.741264,0.98574644
-0.635118,-1.8986994,20.197508,0.9859965
-0.76147616,-1.9292674,19.670967,0.9862466
-0.87825525,-1.9733983,19.161098,0.9864966
-0.98776954,-2.0312924,18.667467,0.98674667
-1.0921218,-2.1031635,18.189732,0.98699677
-1.193226,-2.189272,17.727642,0.9872468
-1.2928306,-2.2899516,17.281027,0.98749685
-1.3925427,-2.4056304,16.849806,0.98774695
-1.4938514,-2.5368452,16.433977,0.987997
-1.5981508,-2.684256,16.033634,0.98824704
-1.7067614,-2.848654,15.648969,0.98849714
-1.8209506,-3.03097,15.280283,0.9887472
-1.9419526,-3.2322803,14.928001,0.9889972
-2.0709853,-3.4538093,14.59269,0.9892473
-2.2092676,-3.6969347,14.27508,0.98949736
-2.3580344,-3.9631855,13.976087,0.98974746
-2.5185494,-4.2542424,13.696844,0.9899975
-2.692119,-4.571932,13.43874,0.99024755
-2.8801003,-4.918219,13.203455,0.99049765
-3.0839121,-5.2951922,12.993012,0.9907477
-3.3050401,-5.705043,12.809832,0.99099773
-3.5450404,-6.1500335,12.65679,0.99124783
-3.8055396,-6.632456,12.537297,0.9914979
-4.088231,-7.1545706,12.45537,0.9917479
-4.394865,-7.7185254,12.415722,0.991998
-4.727231,-8.326248,12.423855,0.99224806
-5.087133,-8.979306,12.486153,0.9924981
-5.4763503,-9.678723,12.609978,0.9927482
-5.8965874,-10.424747,12.803753,0.99299824
-6.3494034,-11.21656,13.0770235,0.9932483
-6.836119,-12.051914,13.440488,0.9934984
-7.357699,-12.926701,13.905958,0.9937484
-7.914599,-13.834431,14.48624,0.9939985
-8.506582,-14.765647,15.1948805,0.99424857
-9.132488,-15.707268,16.045734,0.9944986
-9.789967,-16.641918,17.052313,0.9947487
-10.475162,-17.547274,18.226824,0.99499875
-11.182373,-18.395555,19.57888,0.9952488
-11.903691,-19.153282,21.113836,0.9954989
-12.62865,-19.781456,22.830748,0.99574894
-13.343931,-20.236448,24.720058,0.995999
-14.033182,-20.471758,26.761194,0.9962491
-14.67704,-20.440884,28.920403,0.9964991
-15.253425,-20.101387,31.149307,0.99674916
-15.738221,-19.419996,33.38481,0.99699926
-16.106398,-18.378323,35.55091,0.9972493
-16.333591,-16.97836,37.562973,0.99749935
-16.398067,-15.246599,39.33447,0.99774945
-16.28292,-13.235499,40.785698,0.9979995
-15.978179,-11.02126,41.853203,0.9982496
-15.482487,-8.697557,42.498116,0.99849963
-14.803994,-6.3659134,42.71143,0.9987497
-13.960186,-4.124375,42.51487,0.9989998
-12.976604,-2.0568285,41.95691,0.9992498
-11.884627,-0.22512735,41.104965,0.99949986
-10.7186775,1.3346001,40.035587,0.99974996
-9.51335,2.6113098,38.82492,1.0
